time,cost_of_transfer_usd,cost_of_transfer_eth
2023-04-08 11:00:00.000 UTC,,0.000437326861398
2023-03-05 07:00:00.000 UTC,,0.000436561503735
2022-01-17 12:00:00.000 UTC,,0.001903306542543
2022-03-15 04:00:00.000 UTC,,0.000531441117921
2022-06-28 13:00:00.000 UTC,,0.001474352694465
2022-08-14 05:00:00.000 UTC,,0.000150019924887
2022-08-29 01:00:00.000 UTC,,0.000228274390449
2022-11-22 14:00:00.000 UTC,,0.000343181364624
2022-04-23 23:00:00.000 UTC,,0.000514379800368
2022-10-23 23:00:00.000 UTC,,0.000239556010701
2021-11-30 22:00:00.000 UTC,,0.003465287994588
2022-02-18 15:00:00.000 UTC,,0.002824654605801
2022-04-25 20:00:00.000 UTC,,0.001410951213546
2023-03-25 06:00:00.000 UTC,,0.000304003425012
2022-06-09 06:00:00.000 UTC,,0.000913383341913
2021-11-16 08:00:00.000 UTC,,0.002534267280489
2022-09-19 06:00:00.000 UTC,,0.000138565172592
2021-12-28 05:00:00.000 UTC,,0.001898598766176
2023-08-16 15:00:00.000 UTC,,0.000770258225289
2023-01-02 10:00:00.000 UTC,,0.000306592819365
2021-11-06 18:00:00.000 UTC,,0.002456707138809
2023-09-01 08:00:00.000 UTC,,0.000259641225753
2023-09-08 09:00:00.000 UTC,,0.000269726628696
2022-04-11 03:00:00.000 UTC,,0.000729913069851
2021-12-24 07:00:00.000 UTC,,0.001266474349098
2021-10-28 16:00:00.000 UTC,,0.004455773814366
2023-08-07 02:00:00.000 UTC,,0.000325248016611
2022-03-16 12:00:00.000 UTC,,0.000528353477505
2023-07-29 03:00:00.000 UTC,,0.000336194594589
2022-03-20 19:00:00.000 UTC,,0.000805068899964
2022-10-17 23:00:00.000 UTC,,0.000375949349265
2022-07-11 14:00:00.000 UTC,,0.000555327373944
2023-04-13 21:00:00.000 UTC,,0.000628842064263
2022-08-27 15:00:00.000 UTC,,0.000223636420182
2023-04-25 23:00:00.000 UTC,,0.000758782882557
2023-03-05 12:00:00.000 UTC,,0.000476991785676
2022-11-12 14:00:00.000 UTC,,0.000317807787486
